testId,_inp_StaffType,_inp_WorkHour,_inp_Quality,_inp_Age,_out_Salary,_out_ExReward,
41634,1,196,75,28,2149,false,
41635,1,196,75,29,2149,false,
41636,1,196,75,30,2149,false,
41637,1,196,75,31,2149,false,
41638,1,196,75,32,2149,false,
41639,1,196,75,33,2149,false,
41640,1,196,75,34,2149,false,
41641,1,196,75,35,2149,false,
41642,1,196,75,36,2149,false,
41643,1,196,75,37,2149,false,
41644,1,196,75,38,2149,false,
41645,1,196,75,39,2149,false,
41646,1,196,75,40,2149,false,
41647,1,196,75,41,2149,false,
41648,1,196,75,42,2149,false,
41649,1,196,75,43,2149,false,
41650,1,196,75,44,2149,false,
41651,1,196,75,45,2149,false,
41652,1,196,75,46,2149,false,
41653,1,196,75,47,2149,false,
41654,1,196,75,48,2149,false,
41655,1,196,75,49,2149,false,
41656,1,196,75,50,2149,false,
41657,1,196,75,51,2149,false,
41658,1,196,75,52,2149,false,
41659,1,196,75,53,2149,false,
41660,1,196,75,54,2149,false,
41661,1,196,75,55,2149,false,
41662,1,196,75,56,2149,false,
41663,1,196,75,57,2149,false,
41664,1,196,75,58,2149,false,
41665,1,196,75,59,2149,false,
41666,1,196,75,60,2149,false,
41667,1,196,75,61,2149,false,
41668,1,196,75,62,2149,false,
41669,1,196,75,63,2149,false,
41670,1,196,75,64,2149,false,
41671,1,196,76,20,2149,false,
41672,1,196,76,21,2149,false,
41673,1,196,76,22,2149,false,
41674,1,196,76,23,2149,false,
41675,1,196,76,24,2149,false,
41676,1,196,76,25,2149,false,
41677,1,196,76,26,2149,false,
41678,1,196,76,27,2149,false,
41679,1,196,76,28,2149,false,
41680,1,196,76,29,2149,false,
41681,1,196,76,30,2149,false,
41682,1,196,76,31,2149,false,
41683,1,196,76,32,2149,false,
41684,1,196,76,33,2149,false,
41685,1,196,76,34,2149,false,
41686,1,196,76,35,2149,false,
41687,1,196,76,36,2149,false,
41688,1,196,76,37,2149,false,
41689,1,196,76,38,2149,false,
41690,1,196,76,39,2149,false,
41691,1,196,76,40,2149,false,
41692,1,196,76,41,2149,false,
41693,1,196,76,42,2149,false,
41694,1,196,76,43,2149,false,
41695,1,196,76,44,2149,false,
41696,1,196,76,45,2149,false,
41697,1,196,76,46,2149,false,
41698,1,196,76,47,2149,false,
41699,1,196,76,48,2149,false,
41700,1,196,76,49,2149,false,
41701,1,196,76,50,2149,false,
41702,1,196,76,51,2149,false,
41703,1,196,76,52,2149,false,
41704,1,196,76,53,2149,false,
41705,1,196,76,54,2149,false,
41706,1,196,76,55,2149,false,
41707,1,196,76,56,2149,false,
41708,1,196,76,57,2149,false,
41709,1,196,76,58,2149,false,
41710,1,196,76,59,2149,false,
41711,1,196,76,60,2149,false,
41712,1,196,76,61,2149,false,
41713,1,196,76,62,2149,false,
41714,1,196,76,63,2149,false,
41715,1,196,76,64,2149,false,
41716,1,196,77,20,2149,false,
41717,1,196,77,21,2149,false,
41718,1,196,77,22,2149,false,
41719,1,196,77,23,2149,false,
41720,1,196,77,24,2149,false,
41721,1,196,77,25,2149,false,
41722,1,196,77,26,2149,false,
41723,1,196,77,27,2149,false,
41724,1,196,77,28,2149,false,
41725,1,196,77,29,2149,false,
41726,1,196,77,30,2149,false,
41727,1,196,77,31,2149,false,
41728,1,196,77,32,2149,false,
41729,1,196,77,33,2149,false,
41730,1,196,77,34,2149,false,
41731,1,196,77,35,2149,false,
41732,1,196,77,36,2149,false,
41733,1,196,77,37,2149,false,
41734,1,196,77,38,2149,false,
41735,1,196,77,39,2149,false,
41736,1,196,77,40,2149,false,
41737,1,196,77,41,2149,false,
41738,1,196,77,42,2149,false,
41739,1,196,77,43,2149,false,
41740,1,196,77,44,2149,false,
41741,1,196,77,45,2149,false,
41742,1,196,77,46,2149,false,
41743,1,196,77,47,2149,false,
41744,1,196,77,48,2149,false,
41745,1,196,77,49,2149,false,
41746,1,196,77,50,2149,false,
41747,1,196,77,51,2149,false,
41748,1,196,77,52,2149,false,
41749,1,196,77,53,2149,false,
41750,1,196,77,54,2149,false,
41751,1,196,77,55,2149,false,
41752,1,196,77,56,2149,false,
41753,1,196,77,57,2149,false,
41754,1,196,77,58,2149,false,
41755,1,196,77,59,2149,false,
41756,1,196,77,60,2149,false,
41757,1,196,77,61,2149,false,
41758,1,196,77,62,2149,false,
41759,1,196,77,63,2149,false,
41760,1,196,77,64,2149,false,
41761,1,196,78,20,2149,false,
41762,1,196,78,21,2149,false,
41763,1,196,78,22,2149,false,
41764,1,196,78,23,2149,false,
41765,1,196,78,24,2149,false,
41766,1,196,78,25,2149,false,
41767,1,196,78,26,2149,false,
41768,1,196,78,27,2149,false,
41769,1,196,78,28,2149,false,
41770,1,196,78,29,2149,false,
41771,1,196,78,30,2149,false,
41772,1,196,78,31,2149,false,
41773,1,196,78,32,2149,false,
41774,1,196,78,33,2149,false,
41775,1,196,78,34,2149,false,
41776,1,196,78,35,2149,false,
41777,1,196,78,36,2149,false,
41778,1,196,78,37,2149,false,
41779,1,196,78,38,2149,false,
41780,1,196,78,39,2149,false,
41781,1,196,78,40,2149,false,
41782,1,196,78,41,2149,false,
41783,1,196,78,42,2149,false,
41784,1,196,78,43,2149,false,
41785,1,196,78,44,2149,false,
41786,1,196,78,45,2149,false,
41787,1,196,78,46,2149,false,
41788,1,196,78,47,2149,false,
41789,1,196,78,48,2149,false,
41790,1,196,78,49,2149,false,
41791,1,196,78,50,2149,false,
41792,1,196,78,51,2149,false,
41793,1,196,78,52,2149,false,
41794,1,196,78,53,2149,false,
41795,1,196,78,54,2149,false,
41796,1,196,78,55,2149,false,
41797,1,196,78,56,2149,false,
41798,1,196,78,57,2149,false,
41799,1,196,78,58,2149,false,
41800,1,196,78,59,2149,true,
41801,1,196,78,60,2149,true,
41802,1,196,78,61,2149,true,
41803,1,196,78,62,2149,true,
41804,1,196,78,63,2149,true,
41805,1,196,78,64,2149,true,
41806,1,196,79,20,2149,false,
41807,1,196,79,21,2149,false,
41808,1,196,79,22,2149,false,
41809,1,196,79,23,2149,false,
41810,1,196,79,24,2149,false,
41811,1,196,79,25,2149,false,
41812,1,196,79,26,2149,false,
41813,1,196,79,27,2149,false,
41814,1,196,79,28,2149,false,
41815,1,196,79,29,2149,false,
41816,1,196,79,30,2149,false,
41817,1,196,79,31,2149,false,
41818,1,196,79,32,2149,false,
41819,1,196,79,33,2149,false,
41820,1,196,79,34,2149,false,
41821,1,196,79,35,2149,false,
41822,1,196,79,36,2149,false,
41823,1,196,79,37,2149,false,
41824,1,196,79,38,2149,false,
41825,1,196,79,39,2149,false,
41826,1,196,79,40,2149,false,
41827,1,196,79,41,2149,false,
41828,1,196,79,42,2149,false,
41829,1,196,79,43,2149,false,
41830,1,196,79,44,2149,false,
41831,1,196,79,45,2149,false,
41832,1,196,79,46,2149,false,
41833,1,196,79,47,2149,false,
41834,1,196,79,48,2149,false,
41835,1,196,79,49,2149,false,
41836,1,196,79,50,2149,false,
41837,1,196,79,51,2149,false,
41838,1,196,79,52,2149,false,
41839,1,196,79,53,2149,false,
41840,1,196,79,54,2149,false,
41841,1,196,79,55,2149,false,
41842,1,196,79,56,2149,false,
41843,1,196,79,57,2149,false,
41844,1,196,79,58,2149,false,
41845,1,196,79,59,2149,true,
41846,1,196,79,60,2149,true,
41847,1,196,79,61,2149,true,
41848,1,196,79,62,2149,true,
41849,1,196,79,63,2149,true,
41850,1,196,79,64,2149,true,
41851,1,196,80,20,2149,false,
41852,1,196,80,21,2149,false,
41853,1,196,80,22,2149,false,
41854,1,196,80,23,2149,false,
41855,1,196,80,24,2149,false,
41856,1,196,80,25,2149,false,
41857,1,196,80,26,2149,false,
41858,1,196,80,27,2149,false,
41859,1,196,80,28,2149,false,
41860,1,196,80,29,2149,false,
41861,1,196,80,30,2149,false,
41862,1,196,80,31,2149,false,
41863,1,196,80,32,2149,false,
41864,1,196,80,33,2149,false,
41865,1,196,80,34,2149,false,
41866,1,196,80,35,2149,false,
41867,1,196,80,36,2149,false,
41868,1,196,80,37,2149,false,
41869,1,196,80,38,2149,false,
41870,1,196,80,39,2149,false,
41871,1,196,80,40,2149,false,
41872,1,196,80,41,2149,false,
41873,1,196,80,42,2149,false,
41874,1,196,80,43,2149,false,
41875,1,196,80,44,2149,false,
41876,1,196,80,45,2149,false,
41877,1,196,80,46,2149,false,
41878,1,196,80,47,2149,false,
41879,1,196,80,48,2149,false,
41880,1,196,80,49,2149,false,
41881,1,196,80,50,2149,false,
41882,1,196,80,51,2149,false,
41883,1,196,80,52,2149,false,
41884,1,196,80,53,2149,false,
41885,1,196,80,54,2149,false,
41886,1,196,80,55,2149,false,
41887,1,196,80,56,2149,false,
41888,1,196,80,57,2149,false,
41889,1,196,80,58,2149,false,
41890,1,196,80,59,2149,true,
41891,1,196,80,60,2149,true,
41892,1,196,80,61,2149,true,
41893,1,196,80,62,2149,true,
41894,1,196,80,63,2149,true,
41895,1,196,80,64,2149,true,
41896,1,196,81,20,2149,false,
41897,1,196,81,21,2149,false,
41898,1,196,81,22,2149,false,
41899,1,196,81,23,2149,false,
41900,1,196,81,24,2149,false,
41901,1,196,81,25,2149,false,
41902,1,196,81,26,2149,false,
41903,1,196,81,27,2149,false,
41904,1,196,81,28,2149,false,
41905,1,196,81,29,2149,false,
41906,1,196,81,30,2149,false,
41907,1,196,81,31,2149,false,
41908,1,196,81,32,2149,false,
41909,1,196,81,33,2149,false,
41910,1,196,81,34,2149,false,
41911,1,196,81,35,2149,false,
41912,1,196,81,36,2149,false,
41913,1,196,81,37,2149,false,
41914,1,196,81,38,2149,false,
41915,1,196,81,39,2149,false,
41916,1,196,81,40,2149,false,
41917,1,196,81,41,2149,false,
41918,1,196,81,42,2149,false,
41919,1,196,81,43,2149,false,
41920,1,196,81,44,2149,false,
41921,1,196,81,45,2149,false,
41922,1,196,81,46,2149,false,
41923,1,196,81,47,2149,false,
41924,1,196,81,48,2149,false,
41925,1,196,81,49,2149,false,
41926,1,196,81,50,2149,false,
41927,1,196,81,51,2149,false,
41928,1,196,81,52,2149,false,
41929,1,196,81,53,2149,false,
41930,1,196,81,54,2149,false,
41931,1,196,81,55,2149,false,
41932,1,196,81,56,2149,false,
41933,1,196,81,57,2149,false,
41934,1,196,81,58,2149,false,
41935,1,196,81,59,2149,true,
41936,1,196,81,60,2149,true,
41937,1,196,81,61,2149,true,
41938,1,196,81,62,2149,true,
41939,1,196,81,63,2149,true,
41940,1,196,81,64,2149,true,
41941,1,196,82,20,2149,false,
41942,1,196,82,21,2149,false,
41943,1,196,82,22,2149,false,
41944,1,196,82,23,2149,false,
41945,1,196,82,24,2149,false,
41946,1,196,82,25,2149,false,
41947,1,196,82,26,2149,false,
41948,1,196,82,27,2149,false,
41949,1,196,82,28,2149,false,
41950,1,196,82,29,2149,false,
41951,1,196,82,30,2149,false,
41952,1,196,82,31,2149,false,
41953,1,196,82,32,2149,false,
41954,1,196,82,33,2149,false,
41955,1,196,82,34,2149,false,
41956,1,196,82,35,2149,false,
41957,1,196,82,36,2149,false,
41958,1,196,82,37,2149,false,
41959,1,196,82,38,2149,false,
41960,1,196,82,39,2149,false,
41961,1,196,82,40,2149,false,
41962,1,196,82,41,2149,false,
41963,1,196,82,42,2149,false,
41964,1,196,82,43,2149,false,
41965,1,196,82,44,2149,false,
41966,1,196,82,45,2149,false,
41967,1,196,82,46,2149,false,
41968,1,196,82,47,2149,false,
41969,1,196,82,48,2149,false,
41970,1,196,82,49,2149,false,
41971,1,196,82,50,2149,false,
41972,1,196,82,51,2149,false,
41973,1,196,82,52,2149,false,
41974,1,196,82,53,2149,false,
41975,1,196,82,54,2149,false,
41976,1,196,82,55,2149,false,
41977,1,196,82,56,2149,false,
41978,1,196,82,57,2149,false,
41979,1,196,82,58,2149,false,
41980,1,196,82,59,2149,true,
41981,1,196,82,60,2149,true,
41982,1,196,82,61,2149,true,
41983,1,196,82,62,2149,true,
41984,1,196,82,63,2149,true,
41985,1,196,82,64,2149,true,
41986,1,196,83,20,2149,false,
41987,1,196,83,21,2149,false,
41988,1,196,83,22,2149,false,
41989,1,196,83,23,2149,false,
41990,1,196,83,24,2149,false,
41991,1,196,83,25,2149,false,
41992,1,196,83,26,2149,false,
41993,1,196,83,27,2149,false,
41994,1,196,83,28,2149,false,
41995,1,196,83,29,2149,false,
41996,1,196,83,30,2149,false,
41997,1,196,83,31,2149,false,
41998,1,196,83,32,2149,false,
41999,1,196,83,33,2149,false,
42000,1,196,83,34,2149,false,
42001,1,196,83,35,2149,false,
42002,1,196,83,36,2149,false,
42003,1,196,83,37,2149,false,
42004,1,196,83,38,2149,false,
42005,1,196,83,39,2149,false,
42006,1,196,83,40,2149,false,
42007,1,196,83,41,2149,false,
42008,1,196,83,42,2149,false,
42009,1,196,83,43,2149,false,
42010,1,196,83,44,2149,false,
42011,1,196,83,45,2149,false,
42012,1,196,83,46,2149,false,
42013,1,196,83,47,2149,false,
42014,1,196,83,48,2149,false,
42015,1,196,83,49,2149,false,
42016,1,196,83,50,2149,false,
42017,1,196,83,51,2149,false,
42018,1,196,83,52,2149,false,
42019,1,196,83,53,2149,false,
42020,1,196,83,54,2149,false,
42021,1,196,83,55,2149,false,
42022,1,196,83,56,2149,false,
42023,1,196,83,57,2149,false,
42024,1,196,83,58,2149,false,
42025,1,196,83,59,2149,true,
42026,1,196,83,60,2149,true,
42027,1,196,83,61,2149,true,
42028,1,196,83,62,2149,true,
42029,1,196,83,63,2149,true,
42030,1,196,83,64,2149,true,
42031,1,196,84,20,2149,false,
42032,1,196,84,21,2149,false,
42033,1,196,84,22,2149,false,
42034,1,196,84,23,2149,false,
42035,1,196,84,24,2149,false,
42036,1,196,84,25,2149,false,
42037,1,196,84,26,2149,false,
42038,1,196,84,27,2149,false,
42039,1,196,84,28,2149,false,
42040,1,196,84,29,2149,false,
42041,1,196,84,30,2149,false,
42042,1,196,84,31,2149,false,
42043,1,196,84,32,2149,false,
42044,1,196,84,33,2149,false,
42045,1,196,84,34,2149,false,
42046,1,196,84,35,2149,false,
42047,1,196,84,36,2149,false,
42048,1,196,84,37,2149,false,
42049,1,196,84,38,2149,false,
42050,1,196,84,39,2149,false,
42051,1,196,84,40,2149,false,
42052,1,196,84,41,2149,false,
42053,1,196,84,42,2149,false,
42054,1,196,84,43,2149,false,
42055,1,196,84,44,2149,false,
42056,1,196,84,45,2149,false,
42057,1,196,84,46,2149,false,
42058,1,196,84,47,2149,false,
42059,1,196,84,48,2149,false,
42060,1,196,84,49,2149,false,
42061,1,196,84,50,2149,false,
42062,1,196,84,51,2149,false,
42063,1,196,84,52,2149,false,
42064,1,196,84,53,2149,false,
42065,1,196,84,54,2149,false,
42066,1,196,84,55,2149,false,
42067,1,196,84,56,2149,false,
42068,1,196,84,57,2149,false,
42069,1,196,84,58,2149,false,
42070,1,196,84,59,2149,true,
42071,1,196,84,60,2149,true,
42072,1,196,84,61,2149,true,
42073,1,196,84,62,2149,true,
42074,1,196,84,63,2149,true,
42075,1,196,84,64,2149,true,
42076,1,196,85,20,2149,false,
42077,1,196,85,21,2149,false,
42078,1,196,85,22,2149,false,
42079,1,196,85,23,2149,false,
42080,1,196,85,24,2149,false,
42081,1,196,85,25,2149,false,
42082,1,196,85,26,2149,false,
42083,1,196,85,27,2149,false,
42084,1,196,85,28,2149,false,
42085,1,196,85,29,2149,false,
42086,1,196,85,30,2149,false,
42087,1,196,85,31,2149,false,
42088,1,196,85,32,2149,false,
42089,1,196,85,33,2149,false,
42090,1,196,85,34,2149,false,
42091,1,196,85,35,2149,false,
42092,1,196,85,36,2149,false,
42093,1,196,85,37,2149,false,
42094,1,196,85,38,2149,false,
42095,1,196,85,39,2149,false,
42096,1,196,85,40,2149,false,
42097,1,196,85,41,2149,false,
42098,1,196,85,42,2149,false,
42099,1,196,85,43,2149,false,
42100,1,196,85,44,2149,false,
42101,1,196,85,45,2149,false,
42102,1,196,85,46,2149,false,
42103,1,196,85,47,2149,false,
42104,1,196,85,48,2149,false,
42105,1,196,85,49,2149,false,
42106,1,196,85,50,2149,false,
42107,1,196,85,51,2149,false,
42108,1,196,85,52,2149,false,
42109,1,196,85,53,2149,false,
42110,1,196,85,54,2149,false,
42111,1,196,85,55,2149,false,
42112,1,196,85,56,2149,false,
42113,1,196,85,57,2149,false,
42114,1,196,85,58,2149,false,
42115,1,196,85,59,2149,true,
42116,1,196,85,60,2149,true,
42117,1,196,85,61,2149,true,
42118,1,196,85,62,2149,true,
42119,1,196,85,63,2149,true,
42120,1,196,85,64,2149,true,
42121,1,196,86,20,2149,false,
42122,1,196,86,21,2149,false,
42123,1,196,86,22,2149,false,
42124,1,196,86,23,2149,false,
42125,1,196,86,24,2149,false,
42126,1,196,86,25,2149,false,
42127,1,196,86,26,2149,false,
42128,1,196,86,27,2149,false,
42129,1,196,86,28,2149,false,
42130,1,196,86,29,2149,false,
42131,1,196,86,30,2149,false,
42132,1,196,86,31,2149,false,
42133,1,196,86,32,2149,false,
42134,1,196,86,33,2149,false,
42135,1,196,86,34,2149,false,
42136,1,196,86,35,2149,false,
42137,1,196,86,36,2149,false,
42138,1,196,86,37,2149,false,
42139,1,196,86,38,2149,false,
42140,1,196,86,39,2149,false,
42141,1,196,86,40,2149,false,
42142,1,196,86,41,2149,false,
42143,1,196,86,42,2149,false,
42144,1,196,86,43,2149,false,
42145,1,196,86,44,2149,false,
42146,1,196,86,45,2149,false,
42147,1,196,86,46,2149,false,
42148,1,196,86,47,2149,false,
42149,1,196,86,48,2149,false,
42150,1,196,86,49,2149,false,
42151,1,196,86,50,2149,false,
42152,1,196,86,51,2149,false,
42153,1,196,86,52,2149,false,
42154,1,196,86,53,2149,false,
42155,1,196,86,54,2149,false,
42156,1,196,86,55,2149,false,
42157,1,196,86,56,2149,false,
42158,1,196,86,57,2149,false,
42159,1,196,86,58,2149,false,
42160,1,196,86,59,2149,true,
42161,1,196,86,60,2149,true,
42162,1,196,86,61,2149,true,
42163,1,196,86,62,2149,true,
42164,1,196,86,63,2149,true,
42165,1,196,86,64,2149,true,
42166,1,196,87,20,2149,false,
42167,1,196,87,21,2149,false,
42168,1,196,87,22,2149,false,
42169,1,196,87,23,2149,false,
42170,1,196,87,24,2149,false,
42171,1,196,87,25,2149,false,
42172,1,196,87,26,2149,false,
42173,1,196,87,27,2149,false,
42174,1,196,87,28,2149,false,
42175,1,196,87,29,2149,false,
42176,1,196,87,30,2149,false,
42177,1,196,87,31,2149,false,
42178,1,196,87,32,2149,false,
42179,1,196,87,33,2149,false,
42180,1,196,87,34,2149,false,
42181,1,196,87,35,2149,false,
42182,1,196,87,36,2149,false,
42183,1,196,87,37,2149,false,
42184,1,196,87,38,2149,false,
42185,1,196,87,39,2149,false,
42186,1,196,87,40,2149,false,
42187,1,196,87,41,2149,false,
42188,1,196,87,42,2149,false,
42189,1,196,87,43,2149,false,
42190,1,196,87,44,2149,false,
42191,1,196,87,45,2149,false,
42192,1,196,87,46,2149,false,
42193,1,196,87,47,2149,false,
42194,1,196,87,48,2149,false,
42195,1,196,87,49,2149,false,
42196,1,196,87,50,2149,false,
42197,1,196,87,51,2149,false,
42198,1,196,87,52,2149,false,
42199,1,196,87,53,2149,false,
42200,1,196,87,54,2149,false,
42201,1,196,87,55,2149,false,
42202,1,196,87,56,2149,false,
42203,1,196,87,57,2149,false,
42204,1,196,87,58,2149,false,
42205,1,196,87,59,2149,true,
42206,1,196,87,60,2149,true,
42207,1,196,87,61,2149,true,
42208,1,196,87,62,2149,true,
42209,1,196,87,63,2149,true,
42210,1,196,87,64,2149,true,
42211,1,196,88,20,2149,false,
42212,1,196,88,21,2149,false,
42213,1,196,88,22,2149,false,
42214,1,196,88,23,2149,false,
42215,1,196,88,24,2149,false,
42216,1,196,88,25,2149,false,
42217,1,196,88,26,2149,false,
42218,1,196,88,27,2149,false,
42219,1,196,88,28,2149,false,
42220,1,196,88,29,2149,false,
42221,1,196,88,30,2149,false,
42222,1,196,88,31,2149,false,
42223,1,196,88,32,2149,false,
42224,1,196,88,33,2149,false,
42225,1,196,88,34,2149,false,
42226,1,196,88,35,2149,false,
42227,1,196,88,36,2149,false,
42228,1,196,88,37,2149,false,
42229,1,196,88,38,2149,false,
42230,1,196,88,39,2149,false,
42231,1,196,88,40,2149,false,
42232,1,196,88,41,2149,false,
42233,1,196,88,42,2149,false,
42234,1,196,88,43,2149,false,
42235,1,196,88,44,2149,false,
42236,1,196,88,45,2149,false,
42237,1,196,88,46,2149,false,
42238,1,196,88,47,2149,false,
42239,1,196,88,48,2149,false,
42240,1,196,88,49,2149,false,
42241,1,196,88,50,2149,false,
42242,1,196,88,51,2149,false,
42243,1,196,88,52,2149,false,
42244,1,196,88,53,2149,false,
42245,1,196,88,54,2149,false,
42246,1,196,88,55,2149,false,
42247,1,196,88,56,2149,false,
42248,1,196,88,57,2149,false,
42249,1,196,88,58,2149,false,
42250,1,196,88,59,2149,true,
42251,1,196,88,60,2149,true,
42252,1,196,88,61,2149,true,
42253,1,196,88,62,2149,true,
42254,1,196,88,63,2149,true,
42255,1,196,88,64,2149,true,
42256,1,196,89,20,2149,false,
42257,1,196,89,21,2149,false,
42258,1,196,89,22,2149,false,
42259,1,196,89,23,2149,false,
42260,1,196,89,24,2149,false,
42261,1,196,89,25,2149,false,
42262,1,196,89,26,2149,false,
42263,1,196,89,27,2149,false,
42264,1,196,89,28,2149,false,
42265,1,196,89,29,2149,false,
42266,1,196,89,30,2149,false,
42267,1,196,89,31,2149,false,
42268,1,196,89,32,2149,false,
42269,1,196,89,33,2149,false,
42270,1,196,89,34,2149,false,
42271,1,196,89,35,2149,false,
42272,1,196,89,36,2149,false,
42273,1,196,89,37,2149,false,
42274,1,196,89,38,2149,false,
42275,1,196,89,39,2149,false,
42276,1,196,89,40,2149,false,
42277,1,196,89,41,2149,false,
42278,1,196,89,42,2149,false,
42279,1,196,89,43,2149,false,
42280,1,196,89,44,2149,false,
42281,1,196,89,45,2149,false,
42282,1,196,89,46,2149,false,
42283,1,196,89,47,2149,false,
42284,1,196,89,48,2149,false,
42285,1,196,89,49,2149,false,
42286,1,196,89,50,2149,false,
42287,1,196,89,51,2149,false,
42288,1,196,89,52,2149,false,
42289,1,196,89,53,2149,false,
42290,1,196,89,54,2149,false,
42291,1,196,89,55,2149,false,
42292,1,196,89,56,2149,false,
42293,1,196,89,57,2149,false,
42294,1,196,89,58,2149,false,
42295,1,196,89,59,2149,true,
42296,1,196,89,60,2149,true,
42297,1,196,89,61,2149,true,
42298,1,196,89,62,2149,true,
42299,1,196,89,63,2149,true,
42300,1,196,89,64,2149,true,
42301,1,197,70,20,2161,false,
42302,1,197,70,21,2161,false,
42303,1,197,70,22,2161,false,
42304,1,197,70,23,2161,false,
42305,1,197,70,24,2161,false,
42306,1,197,70,25,2161,false,
42307,1,197,70,26,2161,false,
42308,1,197,70,27,2161,false,
42309,1,197,70,28,2161,false,
42310,1,197,70,29,2161,false,
42311,1,197,70,30,2161,false,
42312,1,197,70,31,2161,false,
42313,1,197,70,32,2161,false,
42314,1,197,70,33,2161,false,
42315,1,197,70,34,2161,false,
42316,1,197,70,35,2161,false,
42317,1,197,70,36,2161,false,
42318,1,197,70,37,2161,false,
42319,1,197,70,38,2161,false,
42320,1,197,70,39,2161,false,
42321,1,197,70,40,2161,false,
42322,1,197,70,41,2161,false,
42323,1,197,70,42,2161,false,
42324,1,197,70,43,2161,false,
42325,1,197,70,44,2161,false,
42326,1,197,70,45,2161,false,
42327,1,197,70,46,2161,false,
42328,1,197,70,47,2161,false,
42329,1,197,70,48,2161,false,
42330,1,197,70,49,2161,false,
42331,1,197,70,50,2161,false,
42332,1,197,70,51,2161,false,
42333,1,197,70,52,2161,false,
42334,1,197,70,53,2161,false,
42335,1,197,70,54,2161,false,
42336,1,197,70,55,2161,false,
42337,1,197,70,56,2161,false,
42338,1,197,70,57,2161,false,
42339,1,197,70,58,2161,false,
42340,1,197,70,59,2161,false,
42341,1,197,70,60,2161,false,
42342,1,197,70,61,2161,false,
42343,1,197,70,62,2161,false,
42344,1,197,70,63,2161,false,
42345,1,197,70,64,2161,false,
42346,1,197,71,20,2161,false,
42347,1,197,71,21,2161,false,
42348,1,197,71,22,2161,false,
42349,1,197,71,23,2161,false,
42350,1,197,71,24,2161,false,
42351,1,197,71,25,2161,false,
42352,1,197,71,26,2161,false,
42353,1,197,71,27,2161,false,
42354,1,197,71,28,2161,false,
42355,1,197,71,29,2161,false,
42356,1,197,71,30,2161,false,
42357,1,197,71,31,2161,false,
42358,1,197,71,32,2161,false,
42359,1,197,71,33,2161,false,
42360,1,197,71,34,2161,false,
42361,1,197,71,35,2161,false,
42362,1,197,71,36,2161,false,
42363,1,197,71,37,2161,false,
42364,1,197,71,38,2161,false,
42365,1,197,71,39,2161,false,
42366,1,197,71,40,2161,false,
42367,1,197,71,41,2161,false,
42368,1,197,71,42,2161,false,
42369,1,197,71,43,2161,false,
42370,1,197,71,44,2161,false,
42371,1,197,71,45,2161,false,
42372,1,197,71,46,2161,false,
42373,1,197,71,47,2161,false,
42374,1,197,71,48,2161,false,
42375,1,197,71,49,2161,false,
42376,1,197,71,50,2161,false,
42377,1,197,71,51,2161,false,
42378,1,197,71,52,2161,false,
42379,1,197,71,53,2161,false,
42380,1,197,71,54,2161,false,
42381,1,197,71,55,2161,false,
42382,1,197,71,56,2161,false,
42383,1,197,71,57,2161,false,
42384,1,197,71,58,2161,false,
42385,1,197,71,59,2161,false,
42386,1,197,71,60,2161,false,
42387,1,197,71,61,2161,false,
42388,1,197,71,62,2161,false,
42389,1,197,71,63,2161,false,
42390,1,197,71,64,2161,false,
42391,1,197,72,20,2161,false,
42392,1,197,72,21,2161,false,
42393,1,197,72,22,2161,false,
42394,1,197,72,23,2161,false,
42395,1,197,72,24,2161,false,
42396,1,197,72,25,2161,false,
42397,1,197,72,26,2161,false,
42398,1,197,72,27,2161,false,
42399,1,197,72,28,2161,false,
42400,1,197,72,29,2161,false,
42401,1,197,72,30,2161,false,
42402,1,197,72,31,2161,false,
42403,1,197,72,32,2161,false,
42404,1,197,72,33,2161,false,
42405,1,197,72,34,2161,false,
42406,1,197,72,35,2161,false,
42407,1,197,72,36,2161,false,
42408,1,197,72,37,2161,false,
42409,1,197,72,38,2161,false,
42410,1,197,72,39,2161,false,
42411,1,197,72,40,2161,false,
42412,1,197,72,41,2161,false,
42413,1,197,72,42,2161,false,
42414,1,197,72,43,2161,false,
42415,1,197,72,44,2161,false,
42416,1,197,72,45,2161,false,
42417,1,197,72,46,2161,false,
42418,1,197,72,47,2161,false,
42419,1,197,72,48,2161,false,
42420,1,197,72,49,2161,false,
42421,1,197,72,50,2161,false,
42422,1,197,72,51,2161,false,
42423,1,197,72,52,2161,false,
42424,1,197,72,53,2161,false,
42425,1,197,72,54,2161,false,
42426,1,197,72,55,2161,false,
42427,1,197,72,56,2161,false,
42428,1,197,72,57,2161,false,
42429,1,197,72,58,2161,false,
42430,1,197,72,59,2161,false,
42431,1,197,72,60,2161,false,
42432,1,197,72,61,2161,false,
42433,1,197,72,62,2161,false,
42434,1,197,72,63,2161,false,
42435,1,197,72,64,2161,false,
42436,1,197,73,20,2161,false,
42437,1,197,73,21,2161,false,
42438,1,197,73,22,2161,false,
42439,1,197,73,23,2161,false,
42440,1,197,73,24,2161,false,
42441,1,197,73,25,2161,false,
42442,1,197,73,26,2161,false,
42443,1,197,73,27,2161,false,
42444,1,197,73,28,2161,false,
42445,1,197,73,29,2161,false,
42446,1,197,73,30,2161,false,
42447,1,197,73,31,2161,false,
42448,1,197,73,32,2161,false,
42449,1,197,73,33,2161,false,
42450,1,197,73,34,2161,false,
42451,1,197,73,35,2161,false,
42452,1,197,73,36,2161,false,
42453,1,197,73,37,2161,false,
